Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,77.60026647502694,78.57619806481976,77.37224501050841,77.88301086425781,6050600,0.0,0.0
2023-01-04 00:00:00-05:00,78.62177930746435,78.8954077826606,77.47255641242697,77.98332214355469,5713900,0.0,0.0
2023-01-05 00:00:00-05:00,77.53641022226168,78.81333164203042,77.52728741649322,78.30255889892578,5710700,0.0,0.0
2023-01-06 00:00:00-05:00,78.99574261923837,80.52804686554553,78.64002975479757,80.33650970458984,5939400,0.0,0.0
2023-01-09 00:00:00-05:00,80.05376715821366,80.17234276509703,77.48168549488908,77.61849975585938,5435700,0.0,0.0
2023-01-10 00:00:00-05:00,77.70970780559888,79.83486940141165,77.39960197204464,79.47915649414062,5034500,0.0,0.0
2023-01-11 00:00:00-05:00,79.46091166221153,79.5338732323586,78.45761178774295,79.5247573852539,5947100,0.0,0.0
2023-01-12 00:00:00-05:00,78.89540854107679,78.97749290922802,77.60024859117482,78.1839828491211,6013300,0.0,0.0
2023-01-13 00:00:00-05:00,78.01981969461697,78.71300684684508,77.82828251281624,78.68563842773438,5305700,0.0,0.0
2023-01-17 00:00:00-05:00,78.48498711109393,78.77685429334988,77.85564567239788,77.90125274658203,5959800,0.0,0.0
2023-01-18 00:00:00-05:00,77.54552804346058,77.64585803348193,76.25036793784568,76.37805938720703,6374800,0.0,0.0
2023-01-19 00:00:00-05:00,76.77025104881672,77.14420952280757,75.93113388200132,76.26860809326172,6922500,0.0,0.0
2023-01-20 00:00:00-05:00,76.19563111758607,76.4327753197035,75.2561840721135,75.71222686767578,16678600,0.0,0.0
2023-01-23 00:00:00-05:00,75.48420622772413,76.96178044663723,75.17409350512474,75.91288757324219,5673100,0.0,0.0
2023-01-24 00:00:00-05:00,76.09531088288747,76.68816798471154,74.89135802689385,76.63343811035156,4776400,0.0,0.0
2023-01-25 00:00:00-05:00,76.75199988563679,77.11683549480871,76.21386579640959,76.67903137207031,3892800,0.0,0.0
2023-01-26 00:00:00-05:00,76.39629953348748,76.44189964290433,75.34739959563741,76.26860809326172,3670900,0.0,0.0
2023-01-27 00:00:00-05:00,76.00411416505497,76.5878485417207,75.80345416832687,76.36894989013672,4108300,0.0,0.0
2023-01-30 00:00:00-05:00,76.17739940527953,76.4692665693357,75.09202208573491,76.02234649658203,7283000,0.0,0.0
2023-01-31 00:00:00-05:00,76.17740450744927,76.80674594905354,75.91290574367905,76.56048583984375,9621800,0.0,0.0
2023-02-01 00:00:00-05:00,76.62432666344934,77.21718379931657,75.4294895856874,76.61520385742188,6673600,0.0,0.0
2023-02-02 00:00:00-05:00,75.1284966469166,75.24706527495911,73.40465534458316,74.23464965820312,10933800,0.0,0.0
2023-02-03 00:00:00-05:00,77.21718798522954,79.32410397875184,76.26861790815278,77.07125091552734,12852400,0.0,0.0
2023-02-06 00:00:00-05:00,77.0712505581137,79.51564079498974,77.0712505581137,78.76773071289062,7611100,0.0,0.0
2023-02-07 00:00:00-05:00,78.98662068487086,79.06871201684947,77.87387501105248,78.48497772216797,7298600,0.0,0.0
2023-02-08 00:00:00-05:00,77.89211427008279,78.46672571242803,77.79178429399155,78.13837432861328,7376600,0.0,0.0
2023-02-09 00:00:00-05:00,78.28431727511217,78.99574300749033,77.64585311012696,78.01068878173828,6656800,0.0,0.0
2023-02-10 00:00:00-05:00,78.03804278260992,79.31496403190562,77.78265992448297,79.07781982421875,5522200,0.0,0.0
2023-02-13 00:00:00-05:00,79.07783699471138,80.09937560769097,78.79509262020039,79.79838562011719,5801700,0.0,0.0
2023-02-14 00:00:00-05:00,79.88957126500081,79.90781687314318,77.54551164227114,78.14749145507812,7206200,0.0,0.0
2023-02-15 00:00:00-05:00,77.77354424321413,77.77354424321413,77.0165184040478,77.57289123535156,5614900,0.0,0.0
2023-02-16 00:00:00-05:00,76.89793976896966,77.30838249117257,76.04058398044666,76.05882263183594,5760600,0.0,0.0
2023-02-17 00:00:00-05:00,76.2594877841633,77.7553078117671,75.95849782578085,77.30838775634766,6306200,0.0,0.0
2023-02-21 00:00:00-05:00,77.28102015998371,77.97420024351145,77.18069018182499,77.19892883300781,6085600,0.0,0.0
2023-02-22 00:00:00-05:00,77.18981114669194,77.29926393703073,75.73959820767695,76.1591567993164,4986800,0.0,0.0
2023-02-23 00:00:00-05:00,75.83992690761998,76.47838411045866,75.01904839064053,75.28355407714844,5344800,0.0,0.0
2023-02-24 00:00:00-05:00,75.03726833917949,75.06463674847505,73.26782726435957,73.56881713867188,6290000,0.0,0.0
2023-02-27 00:00:00-05:00,74.02487726037984,74.16168454569353,73.4958658949619,73.77861022949219,4930000,0.0,0.0
2023-02-28 00:00:00-05:00,73.70565452834492,73.81510733430021,72.89389868716572,73.45027160644531,5808900,0.0,0.0
2023-03-01 00:00:00-05:00,73.27695976382428,73.27695976382428,72.41048115634061,72.5928955078125,5269700,0.0,0.0
2023-03-02 00:00:00-05:00,72.51993978639761,72.87565267149574,72.24631127847813,72.62026977539062,3459400,0.0,0.0
2023-03-03 00:00:00-05:00,72.79355724387422,74.04311715376355,72.59289727716744,73.94278717041016,4915300,0.0,0.0
2023-03-06 00:00:00-05:00,73.97926330566406,74.18903909605677,73.45937479388704,73.97926330566406,4500400,0.0,0.0
2023-03-07 00:00:00-05:00,74.15257564190291,74.15257564190291,72.91213844206756,73.22224426269531,6112600,0.0,0.0
2023-03-08 00:00:00-05:00,73.42290525071695,73.72389522803485,72.80268664230229,73.14927673339844,3859700,0.0,0.0
2023-03-09 00:00:00-05:00,73.48674423520545,73.60531287054602,71.40718996208395,72.00916290283203,7500000,0.0,0.0
2023-03-10 00:00:00-05:00,72.07300666811416,73.24959801886605,71.96356084112608,72.51081085205078,6203800,0.0,0.0
2023-03-13 00:00:00-04:00,71.66258036644336,74.12520922025642,71.66258036644336,72.51994323730469,6845700,0.0,0.0
2023-03-14 00:00:00-04:00,72.76854432714886,73.57882745143286,72.11479764046388,73.44991302490234,5499100,0.75,0.0
2023-03-15 00:00:00-04:00,72.83300476318595,73.56041489660522,72.28975309546426,73.33943176269531,4875400,0.0,0.0
2023-03-16 00:00:00-04:00,72.9066522799892,73.63406225507428,72.20686431251453,73.52356719970703,7274500,0.0,0.0
2023-03-17 00:00:00-04:00,73.44070795688815,73.44070795688815,70.466614089248,71.184814453125,16828100,0.0,0.0
2023-03-20 00:00:00-04:00,71.55311751891472,73.36703761308625,71.4794541488642,73.16446685791016,4672600,0.0,0.0
2023-03-21 00:00:00-04:00,73.22891978519975,73.70772466059874,72.15161935294034,72.86981964111328,4744800,0.0,0.0
2023-03-22 00:00:00-04:00,72.83299053556577,73.09080531225216,71.59916066858781,71.64519500732422,4909500,0.0,0.0
2023-03-23 00:00:00-04:00,71.61758435094681,72.6764726586858,71.48867694217097,72.51994323730469,5015600,0.0,0.0
2023-03-24 00:00:00-04:00,72.67647246613195,74.03000727961917,72.12401114070963,73.66169738769531,4806500,0.0,0.0
2023-03-27 00:00:00-04:00,74.01158372546168,74.57325469819486,73.11844159620831,73.27497100830078,4444900,0.0,0.0
2023-03-28 00:00:00-04:00,73.6248517383015,74.6837398424923,73.46832234700976,74.5548324584961,4154900,0.0,0.0
2023-03-29 00:00:00-04:00,74.82186529429447,75.47561196499262,74.51800913011853,74.8494873046875,5469300,0.0,0.0
2023-03-30 00:00:00-04:00,75.30066709297392,75.41116216518593,74.63771070955531,74.99681091308594,3822700,0.0,0.0
2023-03-31 00:00:00-04:00,75.17175034218619,76.55290696095481,74.75740616652593,76.39637756347656,7135600,0.0,0.0
2023-04-03 00:00:00-04:00,76.36876948388748,77.16063331840255,76.09253529978143,76.6449966430664,5083600,0.0,0.0
2023-04-04 00:00:00-04:00,76.57133424881647,76.83835170750503,75.33749722193713,75.61373138427734,4490600,0.0,0.0
2023-04-05 00:00:00-04:00,75.77946708876289,77.08696041220811,75.457191572132,77.02250671386719,4615000,0.0,0.0
2023-04-06 00:00:00-04:00,77.40923121653215,78.10901926580158,76.6634088241732,76.76469421386719,3729100,0.0,0.0
2023-04-10 00:00:00-04:00,76.88440543416105,76.88440543416105,75.79789499253748,76.05570983886719,3465500,0.0,0.0
